date,gz_spread,ebp,est_prob
1998-09-01,2.0939971059121394,0.1153495947150176,0.2487120216796454
1998-10-01,2.231529067261861,0.23158109627757684,0.2966588687809536
1998-11-01,1.9704781514693368,0.2125277733970219,0.28851645159316863
1998-12-01,1.931560859653758,0.07773408694868555,0.23412883185743755
1999-01-01,1.8910240518719068,0.06910668406769305,0.2308520935151372
1999-02-01,1.7647874110936752,-0.1529090874488177,0.1557493675086861
1999-03-01,1.6627708467708866,-0.14386924681554314,0.1584514216192761
1999-04-01,1.61081396376359,-0.18430778269891945,0.14660147606378396
1999-05-01,1.6458082656553763,-0.18126179182285695,0.14747278480336554
1999-06-01,1.6858768196852143,-0.1185654185090661,0.16617737657543957
1999-07-01,1.7423784548501322,-0.06985733333545951,0.18172215882349815
1999-08-01,1.9586411946480329,-0.00993097020672939,0.202052207029466
1999-09-01,2.0206204322703125,0.12242873137598707,0.251509635246255
1999-10-01,2.0866789305995903,0.13676091692479853,0.25722410557756087
1999-11-01,2.037546173748062,0.10159182960565616,0.2433228213559932
1999-12-01,1.862697629054356,-0.12644390886783063,0.16374618907048122
2000-01-01,1.951746674154659,0.05740889276628724,0.22645039261274016
2000-02-01,2.122063749705321,0.1472794638097692,0.2614605614789729
2000-03-01,2.4724797336204185,0.4127517674377117,0.37874458482888246
2000-04-01,2.6326045966269307,0.5700309511836652,0.4549241712345557
2000-05-01,2.802786292820378,0.7515027861473209,0.5447466269821604
2000-06-01,2.8122246765252883,0.795601338041064,0.5664048283882855
2000-07-01,2.9290527958432584,0.8752451381188435,0.6049773736226458
2000-08-01,3.051138311629874,1.027367631475017,0.6755857191965746
2000-09-01,3.199956227897844,1.1339531916774646,0.7217040194547921
2000-10-01,3.635501030687768,1.5251717322212643,0.8586613681954461
2000-11-01,3.7367477473529096,1.6080920744476843,0.8804864006840847
2000-12-01,3.7571032536719464,1.6071229099935658,0.8802458726769586
2001-01-01,3.370642447300915,1.1528141771126057,0.7295198639530566
2001-02-01,3.292957190620823,1.1823819881951645,0.7415476366147759
2001-03-01,3.249290427478023,1.1125526085439166,0.7127045487893509
2001-04-01,3.172554202298158,0.9256135225849008,0.6288754168479925
2001-05-01,2.968723805976939,0.7820429560051378,0.5597639863057075
2001-06-01,3.0764290736696873,1.021962528880159,0.6731650830176079
2001-07-01,3.0117005556463217,0.7902455551713397,0.5637837189250781
2001-08-01,3.003516881008127,0.7697095184281335,0.5537084294408865
2001-09-01,3.5172105122612867,1.2339110542943246,0.7618269396935616
2001-10-01,3.417345785311736,1.0513161767127377,0.6862207364095299
2001-11-01,2.969791665177343,-0.07741919537181019,0.17925094567909175
2001-12-01,2.8843698750408246,0.41427573916724914,0.3794655196502068
2002-01-01,2.920527776772775,0.5740674419183325,0.4569141006249833
2002-02-01,2.958090585289686,0.7884975273814012,0.562927625152757
2002-03-01,2.6166188563709696,0.2903241437508228,0.3224002159432888
2002-04-01,2.658459443149495,0.42404918574151473,0.3840988437911445
2002-05-01,2.73463728322125,0.5211837165688178,0.4309472605778905
2002-06-01,3.2774888967934257,0.9741544049727856,0.651446483872783
2002-07-01,4.091923009031274,1.5992112453931917,0.878269577914012
2002-08-01,3.9681842117671433,1.4955443178977137,0.8502457300211204
2002-09-01,4.296627011872055,1.67925632317533,0.8972259808073262
2002-10-01,4.3470043902468944,1.4765784843177987,0.8446864607235446
2002-11-01,3.774240172865568,1.0593861285687771,0.6897704208599962
2002-12-01,3.678170983408556,0.920458219332056,0.62645037814532
2003-01-01,3.562984513458865,0.8679420874485344,0.6014769064104787
2003-02-01,3.4491588116232954,0.6661581437296138,0.5025084934626498
2003-03-01,3.2069138402586472,0.1547623166492107,0.2644960212655425
2003-04-01,2.7286779273699797,0.06173730469664207,0.22807355978172603
2003-05-01,2.804684502891423,-0.4737467929643669,0.0791239143197616
2003-06-01,2.5407174376511183,-0.3739021297075591,0.09907340617716806
2003-07-01,2.4420962025251987,-1.061191875031883,0.01612183722593252
2003-08-01,2.3966710255195864,-0.200544034384337,0.14201544757245607
2003-09-01,2.422968808832967,-0.5420490927541466,0.06733838090420463
2003-10-01,2.1027438622236847,-0.5232131946807699,0.07044401728635713
2003-11-01,2.00841067750452,-0.549196423732639,0.06618803209935387
2003-12-01,1.9178418291929265,-0.5166920749608224,0.07154449895204654
2004-01-01,1.789382741289964,-0.7090273654960542,0.04423537260343297
2004-02-01,1.9030963038824733,-0.346058778176227,0.105242875044414
2004-03-01,1.9172389986233151,-0.5280718631267294,0.06963258022509933
2004-04-01,1.7469234840325616,-0.7610725382575458,0.03851126687671609
2004-05-01,1.8923534946015337,-0.382815870688116,0.09715534545187172
2004-06-01,1.803104308347058,-0.3902802853978784,0.09557023178128315
2004-07-01,1.72978803047843,-0.32723759246197326,0.10956778623923104
2004-08-01,1.854785625263608,-0.4305753588514063,0.0873409214773101
2004-09-01,1.7433738815547837,-0.5508019015724301,0.06593173935789097
2004-10-01,1.7348672231747069,-0.5355900620922023,0.06839118771810612
2004-11-01,1.527808172086814,-0.6738514131206115,0.04847885630683599
2004-12-01,1.4593200821488044,-0.7193662341366827,0.04304672364890341
2005-01-01,1.694157418561368,-0.7039753919396143,0.04482574050224948
2005-02-01,1.5487873461845,-0.9295049849778464,0.02398429816968756
2005-03-01,1.84029884526466,-0.6410002644683406,0.0527300641725114
2005-04-01,2.123849804550002,-0.38636344625108343,0.09639960680316707
2005-05-01,2.095573548080987,-0.30769010232520877,0.11419317354033744
2005-06-01,1.9517064141976743,-0.4524552927979339,0.08310014054756189
2005-07-01,1.7112655755249837,-0.5559544399026861,0.06511439922417069
2005-08-01,1.799036344160574,-0.553618456129134,0.06548397351265059
2005-09-01,1.8192294221802885,-0.46296687589091734,0.08111869544075995
2005-10-01,1.868970152017997,-0.34657439112862787,0.10512615621131643
2005-11-01,1.8766400461010648,-0.3166134133647911,0.11206474316432184
2005-12-01,1.938260244880912,-0.28688843116547447,0.11926626579069192
2006-01-01,1.7809856727547158,-0.35962080804686636,0.1022039594152683
2006-02-01,1.7325564182649502,-0.316719959742745,0.11203950172264746
2006-03-01,1.703692940493609,-0.4024703172628712,0.0930226564959768
2006-04-01,1.6274586663381525,-0.44115692717254307,0.08527024662668609
2006-05-01,1.6407348939685076,-0.3448019946368843,0.10552776473412268
2006-06-01,1.7498725594804556,-0.3513449477314148,0.10405069051566292
2006-07-01,1.7956068257685596,-0.25288431011867507,0.12789787303866834
2006-08-01,1.804405126510942,-0.2793105377638112,0.12115330550593756
2006-09-01,1.8165557420703131,-0.337961890401103,0.10708807112559432
2006-10-01,1.7122396586037132,-0.3697792973705156,0.09996986713857058
2006-11-01,1.7008695785119523,-0.3388201374339792,0.10689138725686564
2006-12-01,1.5890978284489394,-0.4714136077641968,0.07955248018248205
2007-01-01,1.4951865175440908,-0.5325870245219166,0.06888498045345944
2007-02-01,1.5323029579448273,-0.5290408035260048,0.06947162335570604
2007-03-01,1.5917297287864896,-0.3426225070645881,0.1060231359043991
2007-04-01,1.562129081402342,-0.3451873572369186,0.1054403509028945
2007-05-01,1.471194593637376,-0.5704189786993001,0.06286190747227792
2007-06-01,1.633249752242368,-0.3611595721140388,0.10186323430403614
2007-07-01,2.1365167025746694,0.04630462609668884,0.22231623400700673
2007-08-01,2.2850340752048672,0.15293310963613882,0.2637523407982336
2007-09-01,2.2533671596213987,0.08648901961559474,0.237480169171219
2007-10-01,2.1881437218423065,0.00531006479676632,0.2074320617417485
2007-11-01,2.76134197117763,0.3535539806839796,0.35108903604835373
2007-12-01,2.847961743494156,0.5090846914785478,0.42504401995041013
2008-01-01,3.2658149715291525,0.7301906933295341,0.5342276148236378
2008-02-01,3.5365947591714133,0.9383957020983376,0.6348658992873635
2008-03-01,3.7711590157616417,1.1632894962940816,0.7338128719939148
2008-04-01,3.267143026048855,0.6761376666399461,0.5074580840812918
2008-05-01,3.110440973125883,0.6840622755200005,0.5113877088442622
2008-06-01,3.4359653824443845,0.8250944170579273,0.5807833954725978
2008-07-01,3.669490580340298,1.078594848127142,0.6981483825286556
2008-08-01,3.776027124551635,1.2269937949886986,0.7591563027621611
2008-09-01,4.7761317537836,1.786380201266124,0.9191073925410536
2008-10-01,7.1380297704125555,3.4300982753589446,0.9997121110913508
2008-11-01,7.844395345971491,3.1907458052042186,0.9991700802063938
2008-12-01,7.660285079980124,3.3713060668851353,0.9996237184092976
2009-01-01,6.388291569059764,2.825826021348969,0.9964430610542888
2009-02-01,6.198652059657287,3.1923422627686535,0.9991756938129488
2009-03-01,6.316331773799217,2.775312553843542,0.995713911584176
2009-04-01,5.42293669335514,2.26251937638359,0.976764520000708
2009-05-01,4.811100623482517,1.375592969611681,0.8128234425426797
2009-06-01,4.171172307299493,0.934604499066487,0.6330924726447178
2009-07-01,3.557523334059841,0.330432634159906,0.3404888266313141
2009-08-01,3.3379648422287085,0.06582299842036443,0.229611691540675
2009-09-01,2.977804360302778,0.06053498354640663,0.22762203065695635
2009-10-01,2.861571860124334,-0.1405718326008798,0.15944464372127704
2009-11-01,2.8559688695180903,-0.00356123663486274,0.2042903966879017
2009-12-01,2.421946275380708,-0.4748415771112011,0.07892342500682907
2010-01-01,2.410360176256397,-0.19490401572686844,0.1435973705428795
2010-02-01,2.4455255383742776,0.00122233360387502,0.2059809071592
2010-03-01,2.2364101938903507,-0.15501586074863472,0.15512403393271165
2010-04-01,2.1275241361468615,-0.2689187135624618,0.12377506710519735
2010-05-01,2.5867768470184913,-0.12058298801412803,0.16555257399353868
2010-06-01,2.718864675306113,0.05668990066124824,0.22618140164696549
2010-07-01,2.5588452581188297,0.1842893061177966,0.2766462410596366
2010-08-01,2.706907948356212,-0.26521583335048193,0.12471879820551277
2010-09-01,2.5461071749243747,0.01322323861955832,0.210258370412792
2010-10-01,2.418150617181132,0.01146671118803377,0.2096290550458043
2010-11-01,2.4216672443642424,-0.11584333604927231,0.16702276395039473
2010-12-01,2.231902166392352,-0.39401141839685616,0.09478507415384528
