year,month,logip,logcpi,gs1,ff,gs2,cm5yr,cm10yr,cm5f5,ebp,mortg_spread_m,cp3m_spread_m
2005,10,456.909938664332,529.380721107015,4.18,3.78,4.266225,4.294895,4.540715,4.786535,-0.346574391128628,1.524285,0.345499999999998
2005,11,458.027690326482,528.877195370451,4.33,4,4.38986,4.413985,4.63858,4.863175,-0.316613413364791,1.69142,0.342500000000001
2005,12,458.542859682905,528.877195370451,4.35,4.16,4.38397142857143,4.34341428571429,4.54822857142857,4.75304285714286,-0.286888431165474,1.72377142857143,0.485238095238095
2006,1,458.700519702996,529.481122721875,4.45,4.29,4.368955,4.303955,4.474465,4.644975,-0.359620808046866,1.670535,0.246500000000001
2006,2,458.74266972103,529.531285752774,4.68,4.49,4.63417368421053,4.54200526315789,4.61464210526316,4.68727894736842,-0.316719959742745,1.63785789473684,0.197368421052631
2006,3,458.967881187005,529.681624042177,4.77,4.59,4.71737826086957,4.6593652173913,4.78298695652174,4.90660869565217,-0.402470317262871,1.54101304347826,0.275652173913042
2006,4,459.271089031332,530.181125580229,4.9,4.79,4.86073684210526,4.83575263157895,5.04073684210526,5.24572105263158,-0.441156927172543,1.46676315789474,0.340000000000001
2006,5,459.296500486973,530.479633264575,5,4.94,4.93335909090909,4.92184545454545,5.15656363636364,5.39128181818182,-0.344801994636884,1.44093636363636,0.339090909090909
2006,6,459.612641408615,530.727710791951,5.16,4.99,5.08011363636364,4.97335909090909,5.13891818181818,5.30447727272727,-0.351344947731415,1.54308181818182,0.460909090909092
2006,7,459.561366758062,531.271324683177,5.22,5.24,5.08096,4.954145,5.10426,5.254375,-0.252884310118675,1.65824,0.424000000000001
2006,8,459.999280645896,531.713912078862,5.08,5.25,4.86393913043478,4.72722608695652,4.90550434782609,5.08378260869565,-0.279310537763811,1.61849565217391,0.327826086956523
2006,9,459.832984410202,531.222027171703,4.97,5.25,4.72156,4.58041,4.763285,4.94616,-0.337961890401103,1.639215,0.442499999999999
2006,10,459.718236814589,530.777252531879,5.01,5.25,4.74967619047619,4.59995714285714,4.76173333333333,4.92350952380953,-0.369779297370516,1.59576666666667,0.318095238095239
2006,11,459.676193551755,530.826769740121,5.01,5.25,4.6824380952381,4.48313333333333,4.62209047619048,4.76104761904762,-0.338820137433979,1.61790952380952,0.299523809523808
2006,12,460.690368261424,531.369846858634,4.94,5.24,4.618495,4.437255,4.59835,4.759445,-0.471413607764197,1.53665,0.39
2007,1,460.351481661993,531.535637464257,5.06,5.25,4.82016666666667,4.65608571428571,4.7871,4.91811428571429,-0.532587024521917,1.4304,0.261428571428571
2007,2,461.28932859276,531.922722377611,5.05,5.26,4.78913684210526,4.61751052631579,4.75827368421053,4.89903684210526,-0.529040803526005,1.52672631578947,0.204210526315788
2007,3,461.46719013769,532.441387126931,4.92,5.26,4.55814545454545,4.40171818181818,4.62174545454545,4.84177272727273,-0.342622507064588,1.53425454545455,0.285
2007,4,462.137222127866,532.741004075131,4.93,5.25,4.64722857142857,4.50743333333333,4.74782857142857,4.98822380952381,-0.345187357236919,1.43217142857143,0.359452380952384
2007,5,462.232814275347,533.153451740823,4.91,5.25,4.73074545454545,4.58130454545455,4.78362727272727,4.98595,-0.5704189786993,1.47837272727273,0.497272727272728
2007,6,462.290499053717,533.384858958769,4.96,5.25,4.945,4.94187619047619,5.13922857142857,5.33658095238096,-0.361159572114039,1.51827142857143,0.637142857142858
2007,7,462.170473382718,533.562760205437,4.96,5.26,4.783,4.80229523809524,5.05678571428571,5.31127619047619,0.0463046260966888,1.63821428571429,0.423809523809525
2007,8,462.362877321203,533.593583525449,4.47,5.02,4.30736956521739,4.39718260869565,4.79844782608696,5.19971304347826,0.152933109636139,1.77355217391304,1.09869565217392
2007,9,462.584889999645,534.016443549993,4.14,4.94,4.01247368421053,4.14268947368421,4.64615789473684,5.14962631578947,0.0864890196155947,1.73634210526316,1.29421052631579
2007,10,462.302483878193,534.324292990103,4.1,4.76,3.94878181818182,4.13005454545454,4.65215909090909,5.17426363636364,0.00531006479676632,1.72284090909091,1.01045454545455
2007,11,462.834555057865,535.10710939839,3.5,4.49,3.333295,3.65552,4.3456,5.03568,0.35355398068398,1.8624,1.479
2007,12,462.869431128496,535.396491738685,3.26,4.24,3.091405,3.48516,4.34109,5.19702,0.509084691478548,1.75391,1.7605
2008,1,462.736993788399,535.740669275403,2.71,3.94,2.43020476190476,3.00377619047619,4.0061,5.00842380952381,0.730190693329534,1.7519,0.945714285714286
2008,2,462.344026698586,535.982160139148,2.05,2.98,1.951915,2.8473,4.06594,5.28458,0.938395702098338,1.85156,0.903
2008,3,462.038977818478,536.339324328422,1.54,2.61,1.603875,2.48687,3.86755,5.24823,1.16328949629408,2.10245,1.43607142857143
2008,4,461.391682239465,536.570495024973,1.74,2.28,2.01319545959126,2.83830910602916,3.99710909770619,5.15590908938321,0.676137666639946,1.92039090229381,1.42863636363636
2008,5,460.784061721062,537.160500231786,2.06,1.98,2.37905236776443,3.20805712919689,4.18339997798375,5.1587428267706,0.684062275520001,1.85260002201625,0.872380952380952
2008,6,460.550512988812,538.202872111502,2.42,2,2.72283333823795,3.51981428691319,4.38857623508998,5.25733818326678,0.825094417057927,1.93142376491002,0.846666666666666
2008,7,460.192492582306,538.914478650853,2.28,2.01,2.53958635980433,3.33308636058461,4.27785457264293,5.22262278470126,1.07859484812714,2.14814542735707,1.095
2008,8,458.610051001745,538.765520190023,2.18,2,2.38560951323736,3.15391906102498,4.15722858338129,5.1605381057376,1.2269937949887,2.32027141661871,1.03761904761905
2008,9,454.105290944789,538.85099281999,1.91,1.81,2.0700619107201,2.88059526398068,4.00067617779686,5.12075709161304,1.78638020126612,2.03682382220314,1.77821428571429
2008,10,455.094523005614,537.987431180035,1.42,0.97,1.52509091659026,2.78337270563299,4.44470906257629,6.1060454195196,3.43009827535894,1.75529093742371,2.51861244019139
